(NULL,'The Sound','8/1/2017','Kyber Krystals','Brazil','1712247'),
(NULL,'Silence','8/15/2017','Marshmello','United States','1292512059'),
(NULL,'Angel','8/16/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'Sa da Tu','9/16/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Saufen Morgens','8/16/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Gib mir bisschen Sekt','9/16/2017','MCNZI','Germany','2221584'),
(NULL,'Viento','8/16/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Without You','8/16/2017','Avicii','Japan','864295369'),
(NULL,'Un Temporale','9/16/2017','Ghemon','Italy','9473385'),
(NULL,'Too Good At Goodbyes - Edit','9/16/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/16/2017','Santa Estilo','Mexico','102859435'),
(NULL,'Viento','8/16/2017','Gianluca Vacchi','Mexico','35727770'),
(NULL,'Without Love','8/16/2017','Alice Glass','Spain','4138578'),
(NULL,'No vaya a ser','9/16/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/16/2017','Sam Smith','United States','1593468497'),
(NULL,'Silence','8/16/2017','Marshmello','United States','1292512059'),
(NULL,'Diaspora','8/17/2017','Tribalistas','Brazil','10646653'),
(NULL,'Sa da Tu','9/17/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Saufen Morgens','8/17/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Viento','8/17/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Baila como hombre','8/17/2017','Sebastian','Mexico','7723611'),
(NULL,'Viento','8/17/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/17/2017','Marshmello','United States','1292512059'),
(NULL,'Angel','8/18/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'Saufen Morgens','8/18/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Viento','8/18/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Baila como hombre','8/18/2017','Sebastian','Mexico','7723611'),
(NULL,'Viento','8/18/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/18/2017','Marshmello','United States','1292512059'),
(NULL,'Havana','8/19/2017','Camila Cabello','Brazil','1823089316'),
(NULL,'Saufen Morgens','8/19/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Gib mir bisschen Sekt','9/17/2017','MCNZI','Germany','2221584'),
(NULL,'Ti attraverso','9/17/2017','Colapesce','Italy','2545245'),
(NULL,'Too Good At Goodbyes - Edit','9/17/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/17/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/17/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/17/2017','Sam Smith','United States','1593468497'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Mexico','35727770'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/19/2017','Marshmello','United States','1292512059'),
(NULL,'Havana','8/20/2017','Camila Cabello','Brazil','1823089316'),
(NULL,'Saufen Morgens','8/20/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Silence','8/20/2017','Marshmello','United States','1292512059'),
(NULL,'Friends','8/21/2017','Justin Bieber','Brazil','612343057'),
(NULL,'Saufen Morgens','8/21/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Friends','8/21/2017','Justin Bieber','Italy','612343057'),
(NULL,'The Gate','9/18/2017','Bjark','Brazil','5723902'),
(NULL,'rockstar','9/18/2017','Post Malone','Germany','2547635755'),
(NULL,'Una Chiave','9/18/2017','Caparezza','Italy','11986187'),
(NULL,'The Gate','9/18/2017','Bjark','Japan','5723902'),
(NULL,'Too Good At Goodbyes - Edit','9/18/2017','Sam Smith','Mexico','1593468497'),
(NULL,'Aun Sin Ti','8/21/2017','JNS','Mexico','9644227'),
(NULL,'Friends','8/21/2017','Justin Bieber','Spain','612343057'),
(NULL,'Friends','8/21/2017','Justin Bieber','United States','612343057'),
(NULL,'Friends','8/22/2017','Justin Bieber','Brazil','612343057'),
(NULL,'Saufen Morgens','8/22/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Friends','8/22/2017','Justin Bieber','Italy','612343057'),
(NULL,'Aun Sin Ti','8/22/2017','JNS','Mexico','9644227'),
(NULL,'8=d','8/22/2017','Bejito','Spain','134187'),
(NULL,'Friends','8/22/2017','Justin Bieber','United States','612343057'),
(NULL,'Friends','8/23/2017','Justin Bieber','Brazil','612343057'),
(NULL,'Invisible','9/18/2017','Mala','Spain','48032'),
(NULL,'Bayrischer Biertechno','8/23/2017','Jonny3000','Germany','5449853'),
(NULL,'rockstar','9/18/2017','Post Malone','United States','2547635755'),
(NULL,'The Gate','9/19/2017','Bjark','Brazil','5723902'),
(NULL,'rockstar','9/19/2017','Post Malone','Germany','2547635755'),
(NULL,'Una Chiave','9/19/2017','Caparezza','Italy','11986187'),
(NULL,'The Gate','9/19/2017','Bjark','Japan','5723902'),
(NULL,'Pesao','9/19/2017','Santa Estilo','Mexico','102859435'),
(NULL,'Invisible','9/19/2017','Mala','Spain','48032'),
(NULL,'rockstar','9/19/2017','Post Malone','United States','2547635755'),
(NULL,'The Gate','9/20/2017','Bjark','Brazil','5723902'),
(NULL,'Friends','8/23/2017','Justin Bieber','Italy','612343057'),
(NULL,'Aun Sin Ti','8/23/2017','JNS','Mexico','9644227'),
(NULL,'8=d','8/23/2017','Bejito','Spain','134187'),
(NULL,'Friends','8/23/2017','Justin Bieber','United States','612343057'),
(NULL,'Reggaetan Lento','8/24/2017','CNCO','Brazil','332827711'),
(NULL,'Bayrischer Biertechno','8/24/2017','Jonny3000','Germany','5449853'),
(NULL,'rockstar','9/20/2017','Post Malone','Germany','2547635755'),
(NULL,'Friends','8/24/2017','Justin Bieber','Italy','612343057'),
(NULL,'Aun Sin Ti','8/24/2017','JNS','Mexico','9644227'),
(NULL,'Una Chiave','9/20/2017','Caparezza','Italy','11986187'),
(NULL,'The Gate','9/20/2017','Bjark','Japan','5723902'),
(NULL,'Pesao','9/20/2017','Santa Estilo','Mexico','102859435'),
(NULL,'Invisible','9/20/2017','Mala','Spain','48032'),
(NULL,'8=d','8/24/2017','Bejito','Spain','134187'),
(NULL,'Take Me','8/24/2017','Aly & AJ','United States','15720457'),
(NULL,'rockstar','9/20/2017','Post Malone','United States','2547635755'),
(NULL,'Poesia Acastica #2: Sobre Nas','8/25/2017','Delacruz','Brazil','126645760'),
(NULL,'The Gate','9/21/2017','Bjark','Brazil','5723902'),
(NULL,'Bayrischer Biertechno','8/25/2017','Jonny3000','Germany','5449853'),
(NULL,'rockstar','9/21/2017','Post Malone','Germany','2547635755'),
(NULL,'What About Us','8/25/2017','P!nk','Italy','649937291'),
(NULL,'Aun Sin Ti','8/25/2017','JNS','Mexico','9644227'),
(NULL,'8=d','8/25/2017','Bejito','Spain','134187'),
(NULL,'Take Me','8/25/2017','Aly & AJ','United States','15720457'),
(NULL,'Poesia Acastica #2: Sobre Nas','8/26/2017','Delacruz','Brazil','126645760'),
(NULL,'Bayrischer Biertechno','8/26/2017','Jonny3000','Germany','5449853'),
(NULL,'Viento','8/26/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Criminal','8/26/2017','Natti Natasha','Mexico','770636924'),
(NULL,'Una Chiave','9/21/2017','Caparezza','Italy','11986187'),
(NULL,'The Gate','9/21/2017','Bjark','Japan','5723902'),
(NULL,'The Gate','9/21/2017','Bjark','Mexico','5723902'),
(NULL,'Invisible','9/21/2017','Mala','Spain','48032'),
(NULL,'rockstar','9/21/2017','Post Malone','United States','2547635755'),
(NULL,'rockstar','9/22/2017','Post Malone','Brazil','2547635755'),
(NULL,'rockstar','9/22/2017','Post Malone','Germany','2547635755'),
(NULL,'Una Chiave','9/22/2017','Caparezza','Italy','11986187'),
(NULL,'Youare The Best Thing About Me - U2 Vs. Kygo','9/22/2017','U2','Japan','54461928'),
(NULL,'Darlo Todo','9/22/2017','Marissa Mur','Mexico','3182688'),
(NULL,'rockstar','9/22/2017','Post Malone','Spain','2547635755'),
(NULL,'rockstar','9/22/2017','Post Malone','United States','2547635755'),
(NULL,'Sa da Tu','9/23/2017','Banda A Favorita','Brazil','530159'),
(NULL,'rockstar','9/23/2017','Post Malone','Germany','2547635755'),
(NULL,'Una Chiave','9/23/2017','Caparezza','Italy','11986187'),
(NULL,'Youare The Best Thing About Me - U2 Vs. Kygo','9/23/2017','U2','Japan','54461928'),
(NULL,'Darlo Todo','9/23/2017','Marissa Mur','Mexico','3182688'),
(NULL,'rockstar','9/23/2017','Post Malone','Spain','2547635755'),
(NULL,'rockstar','9/23/2017','Post Malone','United States','2547635755'),
(NULL,'rockstar','9/24/2017','Post Malone','Germany','2547635755'),
(NULL,'Sa da Tu','9/24/2017','Banda A Favorita','Brazil','530159'),
(NULL,'8=d','8/26/2017','Bejito','Spain','134187'),
(NULL,'Silence','8/26/2017','Marshmello','United States','1292512059'),
(NULL,'Una Chiave','9/24/2017','Caparezza','Italy','11986187'),
(NULL,'Youare The Best Thing About Me - U2 Vs. Kygo','9/24/2017','U2','Japan','54461928'),
(NULL,'Darlo Todo','9/24/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Poesia Acastica #2: Sobre Nas','8/27/2017','Delacruz','Brazil','15720457'),
(NULL,'rockstar','9/24/2017','Post Malone','Spain','2547635755'),
(NULL,'Bayrischer Biertechno','8/27/2017','Jonny3000','Germany','5449853'),
(NULL,'What About Us','8/27/2017','P!nk','Italy','649937291'),
(NULL,'Criminal','8/27/2017','Natti Natasha','Mexico','770636924'),
(NULL,'Criminal','8/27/2017','Natti Natasha','Spain','770636924'),
(NULL,'Money Team','8/27/2017','Friyie','United States','6141992'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','Brazil','787257635'),
(NULL,'rockstar','9/24/2017','Post Malone','United States','2547635755'),
(NULL,'rockstar','9/25/2017','Post Malone','Brazil','2547635755'),
(NULL,'Bayrischer Biertechno','8/28/2017','Jonny3000','Germany','5449853'),
(NULL,'Mans Not Hot','9/25/2017','Big Shaq','Germany','279941393'),
(NULL,'Il Tuo Vestito Bianco','9/25/2017','Giorgio Poi','Italy','5096752'),
(NULL,'Spent the Day in Bed','9/25/2017','Morrissey','Japan','18887376'),
(NULL,'Darlo Todo','9/25/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','Italy','787257635'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','Japan','787257635'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','Mexico','787257635'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','Spain','787257635'),
(NULL,'Look What You Made Me Do','8/28/2017','Taylor Swift','United States','787257635'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','Brazil','787257635'),
(NULL,'Te lo Digo a Ti','9/25/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Hi Bich','9/25/2017','Bhad Bhabie','United States','114056721'),
(NULL,'Poxa Crush','9/26/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/26/2017','Big Shaq','Germany','279941393'),
(NULL,'Bayrischer Biertechno','8/29/2017','Jonny3000','Germany','5449853'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','Italy','787257635'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','Japan','787257635'),
(NULL,'Il Tuo Vestito Bianco','9/26/2017','Giorgio Poi','Italy','5096752'),
(NULL,'Spent the Day in Bed','9/26/2017','Morrissey','Japan','18887376'),
(NULL,'Darlo Todo','9/26/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','Mexico','787257635'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','Spain','787257635'),
(NULL,'Te lo Digo a Ti','9/26/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Hi Bich','9/26/2017','Bhad Bhabie','United States','114056721'),
(NULL,'Poxa Crush','9/27/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/27/2017','Big Shaq','Germany','279941393'),
(NULL,'Cadono Saponette','9/27/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/27/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/27/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/29/2017','Taylor Swift','United States','787257635'),
(NULL,'Te lo Digo a Ti','9/27/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Hi Bich','9/27/2017','Bhad Bhabie','United States','114056721'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Brazil','787257635'),
(NULL,'Poxa Crush','9/28/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Bayrischer Biertechno','8/30/2017','Jonny3000','Germany','5449853'),
(NULL,'Mans Not Hot','9/28/2017','Big Shaq','Germany','279941393'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Italy','787257635'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Japan','787257635'),
(NULL,'Cadono Saponette','9/28/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/28/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/28/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Mexico','787257635'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','Spain','787257635'),
(NULL,'Te lo Digo a Ti','9/28/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Mans Not Hot','9/28/2017','Big Shaq','United States','279941393'),
(NULL,'Look What You Made Me Do','8/30/2017','Taylor Swift','United States','787257635'),
(NULL,'Look What You Made Me Do','8/31/2017','Taylor Swift','Brazil','787257635'),
(NULL,'Poxa Crush','9/29/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/29/2017','Big Shaq','Germany','279941393'),
(NULL,'Cadono Saponette','9/29/2017','Romina Falconi','Italy','214007'),
(NULL,'Power','9/29/2017','Hardwell','Japan','103965041'),
(NULL,'Darlo Todo','9/29/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Te lo Digo a Ti','9/29/2017','Vetusta Morla','Spain','9718328'),
(NULL,'Mans Not Hot','9/29/2017','Big Shaq','United States','279941393'),
(NULL,'Bayrischer Biertechno','8/31/2017','Jonny3000','Germany','5449853'),
(NULL,'Poxa Crush','9/30/2017','Nicks Vieira','Brazil','907636'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','Germany','279941393'),
(NULL,'Ti Fa Stare Bene','9/30/2017','Caparezza','Italy','28296662'),
(NULL,'Darlo Todo','9/30/2017','Marissa Mur','Mexico','3182688'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','Spain','279941393'),
(NULL,'Mans Not Hot','9/30/2017','Big Shaq','United States','279941393');